product_name,price_per_kg,units_shipped_kg,units_sold_kg,units_on_hand_kg,supplier,farm_location,sale_date,sales_growth,product_id_09728c35-ae6c-4ac6-a7b4-eff32b3574c3,product_id_0985f295-bb82-484f-9cab-76637e8e8bdb,product_id_0bd5bf2b-be0a-4ba0-aa92-059021b169e3,product_id_0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,product_id_10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,product_id_1c48eb53-85bc-4b76-92ef-97d240a8a227,product_id_28f45387-03b8-48f9-b67c-d921d29f60b6,product_id_3b5d009c-ae38-4a53-9c94-f1853d67f882,product_id_3b87981b-375b-494a-9b11-00bf7144143a,product_id_403d5331-41ba-4a1a-86d2-e1599b965c1b,product_id_4a0f8862-c851-4073-bc17-3a3d93834902,product_id_57ad2178-9598-4981-b0f7-78a91162821e,product_id_5feb3ab1-f866-4401-b84a-d4d4d6168c8f,product_id_6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,product_id_7ba3ccef-363a-40c5-9bbd-a451068846c5,product_id_857e56ee-a962-479e-99f0-983999e858bd,product_id_8a279b7d-f76f-44c1-8df6-e7db17a391d6,product_id_8dc0c292-d59b-4692-bcc4-2003c0177ea7,product_id_8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,product_id_921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,product_id_9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,product_id_b12c721e-8301-4b08-8ac3-d435be9b8b32,product_id_be996df6-1780-4352-8b7d-1f927279aa49,product_id_c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,product_id_c81f400e-c19f-417f-99fb-039a19506e85,product_id_dd7f2ac0-a03a-487d-bf43-96d8415c3a60,product_id_e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,product_id_f0fa3446-1398-417a-bda7-de131121a15b,category_Dairy,category_Fruits,category_Grains,category_Livestock,category_Vegetables
Wheat,0.6,35434,31404,4030,Midwest Grains Co.,"Labadietown, NE",2023-02-17,1.0165080598174403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pork,8.0,34146,22522,11624,Ranchers Pride,"Huntsville, OR",2023-03-25,5.588585607940447,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Beef,10.64,47207,27300,19907,Organic Meats Co.,"Gusikowskimouth, OK",2022-01-17,2.348589125946318,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Lamb,13.88,39064,30829,8235,Prime Meats LLC,"East Murphy, MN",2023-06-23,1.548651228211182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Wheat,0.53,29762,2784,26978,Midwest Grains Co.,"Lake Elsinore, AR",2022-11-27,0.3380692167577414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Rice,1.02,37809,10527,27282,Golden Harvest Agriculture,"Hammesstad, OR",2022-09-26,0.3902068351990511,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Bananas,1.26,36676,21940,14736,Golden Orchards,"Skilesstad, DE",2022-07-24,0.8041932409647387,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Lamb,13.54,16023,1011,15012,Ranchers Pride,"Port Cameronstead, SC",2022-03-08,0.06860749185667753,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Bananas,1.55,17411,8111,9300,Citrus World Inc.,"Karsontown, VT",2022-11-21,0.5403010924593659,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Yogurt,2.82,41672,29300,12372,Organic Valley,"Haskellview, VA",2023-02-09,3.150537634408602,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Milk,1.19,36370,16502,19868,Happy Cows Dairy,"Port Jose, WY",2023-12-28,1.3338182993857097,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Rye,1.03,18769,956,17813,Golden Harvest Agriculture,"Sterling Heights, FL",2022-03-31,0.04811757600161063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Lamb,11.85,15999,14613,1386,Organic Meats Co.,"Borerton, NC",2022-06-04,0.8203559198338293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Milk,1.2,30704,15669,15035,Dairyland Co-op,"Madera, TX",2023-07-04,11.305194805194805,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Oats,0.66,2902,2840,62,Organic Grain Collective,"North Las Vegas, WA",2022-06-23,0.18889258397073494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Wheat,0.44,19077,8182,10895,Golden Harvest Agriculture,"Huelschester, MA",2022-09-21,131.96774193548387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Milk,0.97,8085,3944,4141,Dairyland Co-op,"Port Kadinboro, LA",2023-08-04,0.36200091785222577,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Apples,3.07,49188,33079,16109,Orchard Lane Farms,"Streichchester, PA",2023-01-21,7.988167109393866,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Grapes,4.69,20127,7494,12633,Berry Fields,"Brownsville, MD",2023-12-15,0.4652057855856974,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Tomatoes,2.85,29677,9642,20035,Fresh Harvest Co.,"New Rogelioborough, LA",2022-05-28,0.7632391355972453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Grapes,4.78,17356,4542,12814,Orchard Lane Farms,"Austinstead, SD",2023-07-20,0.22670326927876217,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Chicken,3.03,5372,1688,3684,Prime Meats LLC,"Champaign, AK",2023-10-13,0.13173091930700795,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Peaches,3.02,17657,1450,16207,Citrus World Inc.,"Atascocita, WV",2023-06-14,0.3935939196525516,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Onions,0.94,27691,13947,13744,Sunrise Agriculture,"Wardside, ID",2023-11-12,0.8605540815696922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Chicken,3.07,17010,1641,15369,Ranchers Pride,"Fort Rashad, AL",2022-10-15,0.1193975552968568,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Grapes,3.25,33043,15434,17609,Orchard Lane Farms,"Fort Sam, SD",2022-09-25,1.004229292732123,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Potatoes,0.7,24630,14499,10131,Nature's Best Produce,"Dionworth, CO",2022-10-21,0.8233857686410359,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Onions,0.81,11349,1900,9449,Fresh Harvest Co.,"Lake Golden, RI",2023-10-09,0.18754318428585529,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Strawberries,4.83,16963,9491,7472,Berry Fields,"Cullenville, CA",2023-12-19,1.0044449148057994,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Rye,0.99,30659,12754,17905,Farmers Grain Union,"South Ruby, ID",2022-07-20,1.7069057815845825,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Lamb,12.94,33341,9985,23356,Organic Meats Co.,"West Sidmouth, AR",2023-07-10,0.5576654565763753,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Butter,5.82,48393,3528,44865,Organic Valley,"San Juan, VA",2022-03-20,0.15105326254495632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Peppers,2.36,30077,17918,12159,Nature's Best Produce,"Aurora, LA",2023-09-18,0.39937590549426055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Corn,0.58,44886,33708,11178,Organic Grain Collective,"Lake Luzton, CO",2022-11-30,2.77226745620528,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Chicken,3.49,5085,2697,2388,Ranchers Pride,"Nehafort, ME",2023-06-03,0.2412775093934514,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Rye,0.9,19505,9873,9632,Midwest Grains Co.,"Ulicesstead, ND",2023-03-02,4.134422110552764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Chicken,3.3,21040,1292,19748,Ranchers Pride,"New Lylashire, WA",2022-11-26,0.13413621262458472,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Butter,4.14,34336,12670,21666,Organic Valley,"Port Theo, MI",2023-11-19,0.6415839578691513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Beef,10.59,37063,18279,18784,Country Fresh Meats,"East Jacky, KS",2022-08-18,0.843672112988092,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Carrots,1.25,47946,17430,30516,Sunrise Agriculture,"Fort Hansfurt, GA",2023-11-14,0.9279173764906303,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Chicken,2.54,6671,5229,1442,Country Fresh Meats,"North Camilla, NC",2023-02-04,0.1713527329925285,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Cabbage,0.75,40162,28612,11550,Fresh Harvest Co.,"East Bryonside, OK",2022-06-09,19.841886269070734,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Butter,4.59,23440,20579,2861,Organic Valley,"Marvinside, NC",2022-03-17,1.7817316017316018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Grapes,3.67,29092,9799,19293,Berry Fields,"West Pinkie, ND",2023-11-19,3.425026214610276,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Strawberries,5.25,27518,7468,20050,Citrus World Inc.,"Ankundingburgh, NH",2023-02-27,0.3870833981236718,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Apples,2.93,44542,14494,30048,Orchard Lane Farms,"Erdmanshire, SD",2023-09-04,0.7228927680798005,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Bananas,1.72,43155,1348,41807,Golden Orchards,"Ziemeton, TN",2023-01-29,0.0448615548455804,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
